,population,code_commune,lat,long,area,accident_num,length,ACCOTEMENT REVETU HORS CVCB,AMENAGEMENT MIXTES PIETON VELO HORS VOIE VERTE,AUTRE,BANDE CYCLABLE,CHAUSSEE A VOIE CENTRALE BANALISEE,COULOIR BUS+VELO,DOUBLE SENS CYCLABLE BANDE,DOUBLE SENS CYCLABLE NON MATERIALISE,DOUBLE SENS CYCLABLE PISTE,GOULOTTE,PISTE CYCLABLE,VELO RUE,VOIE VERTE
5769,1527,49132,440660,6734746,1983,0.0,763.8285393181536,0.0,98.62712455447402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.83729762609792,612.3641171375816,0.0,0.0
5770,713,86210,476539,6672568,2425,0.0,72.99228766148224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.99228766148224
5771,755,04046,950602,6329332,2948,0.0,1301.1845331013576,0.0,0.0,0.0,763.7813630079888,0.0,0.0,0.0,0.0,0.0,0.0,537.4031700933688,0.0,0.0
5772,2000,33466,440740,6418775,878,0.0,107.7659283037367,0.0,0.0,107.7659283037367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5773,495,59432,718276,7005015,439,0.0,6708.51181014828,0.0,0.0,0.0,3447.627942921295,0.0,0.0,0.0,0.0,0.0,0.0,3260.883867226986,0.0,0.0
5774,888,07260,835962,6400899,1601,0.0,8215.42649202167,0.0,110.7824413410388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8104.644050680631
5775,6632,13102,882555,6259871,469,0.0,3948.5205060106223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.0735681358659,0.0,3341.4469378747563
5776,1052,68250,1015582,6768382,709,0.0,4866.388063851145,0.0,969.819798716246,3818.285218717616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.28304641728252
5777,23,25072,953201,6717285,171,0.0,2886.192217452824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2886.192217452824
5778,1503,82048,561669,6309472,616,0.0,5231.438320019997,0.0,0.0,168.7213418987222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5062.716978121275,0.0,0.0
5779,1891,26169,839009,6376838,1658,0.0,551.1460724173271,0.0,286.11559514221904,0.0,265.0304772751081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5780,418,67009,991361,6876321,1641,0.0,6809.592843351227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6809.592843351227,0.0,0.0
5781,124,80825,617102,6984791,484,0.0,4956.670191556008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4956.670191556008
5782,425,16204,458218,6499560,1286,0.0,970.9474246658672,0.0,970.9474246658672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5783,908,29265,192215,6851427,995,0.0,10490.54626930111,0.0,10490.54626930111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5784,179,08456,828160,6976222,165,0.0,2184.8482149163106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2184.8482149163106,0.0,0.0
5785,827,85267,387093,6591592,3141,0.0,5660.627556774374,0.0,107.4622819835649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5014.101965189023,0.0,539.0633096017857
5786,883,33300,380984,6470886,9818,0.0,17875.721289805046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17875.721289805046,0.0,0.0
5787,615,69253,838831,6488842,822,0.0,3559.794669399463,0.0,1090.8152159966392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.344038159492,0.0,1214.635415243332
5788,885,29110,186600,6797755,1707,0.0,1398.435456905085,0.0,1398.435456905085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5789,655,44218,379276,6750025,2064,0.0,2620.334976679861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2620.334976679861
5790,444,37076,486079,6677124,880,0.0,1822.0673689317036,0.0,1822.0673689317036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5791,1651,49306,420408,6710664,1496,0.0,1162.740841974234,0.0,1162.740841974234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5792,198,31542,502896,6220133,472,0.0,278.6398215795149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.6398215795149,0.0,0.0
5793,6635,44158,338266,6696915,5739,2.0,5719.94523415587,0.0,704.868655996582,0.0,1131.3574126132323,0.0,0.0,185.50777697140956,0.0,0.0,0.0,3698.2113885746458,0.0,0.0
5794,1215,06077,1049434,6321404,6504,0.0,5793.088434154533,0.0,5793.088434154533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5795,1886,67191,998725,6888223,2205,0.0,12569.545612990349,0.0,108.50626489993816,289.2330653764513,149.6864800797009,0.0,0.0,0.0,0.0,0.0,0.0,12022.11980263426,0.0,0.0
5796,1178,68095,1031188,6785334,479,0.0,1994.1214139277963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.1214139277963,0.0,0.0
5797,3990,59598,716310,7062797,243,0.0,5126.33932631349,0.0,1025.9479395933058,0.0,35.15122896654675,0.0,0.0,0.0,0.0,0.0,0.0,3989.399472670128,0.0,75.84068508351028
5798,35799,42187,783963,6550342,1610,1.0,60373.03356334667,0.0,2731.7410952961595,2835.513269598501,34573.04707235748,1561.4936767608806,474.9990029052836,1938.218526027162,420.8436674101169,0.0,0.0,11072.10299269004,0.0,4765.074260301049
5799,1394,17453,398006,6537790,1426,0.0,5637.906432327344,0.0,42.31567782036648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5595.590754506978
5800,116,54511,907121,6889856,726,0.0,5469.919624771898,0.0,5469.919624771898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5801,1149,69036,828169,6559853,500,1.0,5359.138374594345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5359.138374594345,0.0,0.0
5802,2401,12270,707496,6356534,10851,0.0,3931.864015583854,0.0,2978.8690322977764,0.0,952.9949832860776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5803,294,82059,536569,6306463,1912,1.0,209.43557919853865,0.0,0.0,209.43557919853865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5804,235,65224,484602,6232153,744,0.0,8.64905971039769,0.0,8.64905971039769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5805,16664,34057,773630,6282713,1110,0.0,48455.27759685255,0.0,13306.028917084714,566.9719384878979,4456.64441766157,0.0,0.0,1101.622823313325,735.4248446519767,0.0,0.0,25401.92828219728,0.0,2886.656373455781
5806,696,48051,773529,6352076,2648,0.0,107.34932112726584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.34932112726584
5807,3622,32462,484153,6298016,5484,0.0,1404.1307768573868,0.0,1302.7157917839809,101.41498507340596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5808,124,11200,663996,6256833,1668,0.0,24591.597510661093,0.0,0.0,24591.597510661093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5809,6836,34299,724731,6241832,2745,1.0,30984.01667007513,0.0,1578.735538360401,564.5122882188324,7358.150452208031,0.0,0.0,0.0,0.0,0.0,0.0,21482.61839128787,0.0,0.0
5810,1289,31057,584152,6268530,750,0.0,1500.312980534789,0.0,719.087608516751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.2253720180379,0.0,0.0
5811,689,09182,566386,6200414,4518,0.0,3733.4584730451934,0.0,0.0,3733.4584730451934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5812,3472,31066,585926,6300776,1676,1.0,5643.052304003175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5643.052304003175
5813,4631,11170,706925,6223530,6271,0.0,46876.6389142928,0.0,10840.485857229536,570.7078594196544,4479.662581576255,0.0,0.0,0.0,338.372402855956,0.0,0.0,26129.347261671363,0.0,4518.062951540034
5814,362,81231,665228,6267607,2864,0.0,6953.481084045953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6953.481084045953
5815,908,46273,614676,6421240,1087,1.0,170.07164933024958,0.0,0.0,0.0,170.07164933024958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5816,44,11104,637654,6178781,2795,0.0,3187.377138738198,0.0,3187.377138738198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5817,3644,01320,844734,6580519,1665,0.0,4899.5495829846695,0.0,69.89596851003651,0.0,4553.0714548388605,0.0,0.0,0.0,0.0,0.0,0.0,276.5821596357731,0.0,0.0
5818,29077,38544,847538,6493631,2259,3.0,23551.02067323849,0.0,1326.472683485871,157.94248045503585,1928.7106267574595,0.0,236.2215629615527,0.0,418.741910059239,231.7902698359673,0.0,6471.394796195475,0.0,12779.746343487888
5819,2898,43087,805101,6458812,3467,0.0,23934.33110884624,0.0,0.0,6882.531244954589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17051.799863891647
5820,1592,74189,969119,6554328,2565,0.0,632.9286097651446,0.0,632.9286097651446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5821,1377,17041,406172,6574214,4742,0.0,1031.7867824192567,0.0,1031.7867824192567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5822,661,24001,526178,6501108,2878,0.0,10244.411004299292,0.0,5687.822192411721,4556.588811887571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5823,505,16272,484057,6532548,819,0.0,76.91212473206102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.91212473206102,0.0,0.0,0.0,0.0,0.0
5824,385,40100,439338,6319623,2366,0.0,9885.187370665528,0.0,0.0,6923.620084718949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2961.567285946579,0.0,0.0
5825,1423,17411,372175,6534826,1771,0.0,27610.81678741736,0.0,3605.5852210394655,0.0,1109.5752351309802,0.0,0.0,0.0,0.0,0.0,0.0,22202.79827786672,0.0,692.8580533801943
5826,1838,11360,690843,6239311,872,0.0,451.65397845601024,0.0,220.1528329841546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.5011454718556
5827,167,09251,612438,6220550,683,0.0,7011.801092460022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7011.801092460022,0.0,0.0
5828,1839,31181,561625,6257362,916,0.0,7194.774719276542,0.0,5903.199595365012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291.5751239115305,0.0,0.0
5829,450,48155,765844,6347022,3862,0.0,3612.053054489421,0.0,0.0,3612.053054489421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5830,2131,12254,662652,6372846,7699,0.0,4492.519665143251,0.0,4262.4687111108005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.60805094972316,0.0,147.44290308272616
5831,199,31538,545625,6253845,1083,0.0,1490.5232541630985,0.0,1490.5232541630985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5832,1558,12084,704517,6329673,2863,0.0,8835.106522357843,0.0,5512.580866854635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3322.5256555032065,0.0,0.0
5833,1115,11091,619181,6208530,1605,0.0,10530.03258770335,0.0,842.9995903779482,1810.9999575203717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876.033039805032
5834,1180,17107,395971,6555065,2576,0.0,325.41927860323096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.41927860323096
5835,178,64327,363798,6226184,5829,0.0,851.9704655215274,0.0,851.9704655215274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5836,8099,33236,368735,6418487,9687,0.0,153805.08138294652,0.0,3208.7774256108987,1902.273005873513,22588.239927678667,0.0,0.0,0.0,1766.900794216706,0.0,0.0,122606.15166552416,0.0,1732.7385640425382
5837,1091,40031,390040,6311554,2767,0.0,6977.22875933181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3148.535436892007,0.0,3828.6933224398026
5838,1417,79302,451187,6597353,2125,0.0,268.3517612236648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.3517612236648
5839,90,70148,926624,6731260,381,0.0,3594.7190222769327,0.0,771.9535915031414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.47166936735998,0.0,2731.2937614064317
5840,5021,36006,584282,6609851,2928,0.0,2218.882848330442,0.0,2218.882848330442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5841,2326,31253,557336,6263583,633,0.0,476.2673461966601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.2673461966601
5842,216,25340,916129,6668824,590,0.0,4786.1555088226605,0.0,0.0,0.0,4268.841150285718,0.0,0.0,0.0,0.0,0.0,0.0,517.3143585369434,0.0,0.0
5843,785,31466,549533,6271378,1193,0.0,1677.5731658747727,0.0,1677.5731658747727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5844,17875,56162,217221,6756887,3993,12.0,106593.21195261124,0.0,23424.546035218453,623.8210194741578,12204.35624199164,3803.0471311672727,0.0,0.0,90.1569558984086,0.0,0.0,36593.3842617752,0.0,29853.900307086125
5845,46686,06027,1034930,6294942,1822,5.0,29934.110997952164,0.0,2737.7260000157703,0.0,7867.802819474258,0.0,0.0,1269.9554616516864,607.7151320491254,0.0,0.0,8179.3095213228735,0.0,9271.602063438448
5846,985,05045,974931,6381792,5660,0.0,25254.67671202352,0.0,19440.19578131671,0.0,839.8369983785177,0.0,0.0,0.0,0.0,0.0,0.0,4974.643932328289,0.0,0.0
5847,6616,56023,248540,6751845,3979,0.0,19737.29388809444,0.0,4733.070385146865,0.0,11642.886237535204,0.0,0.0,0.0,0.0,0.0,0.0,2851.100202561394,0.0,510.2370628509763
5848,505,47248,519040,6342326,512,0.0,6350.814756969842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6350.814756969842,0.0,0.0
5849,21,55344,899567,6827485,547,0.0,365.46224055751793,0.0,365.46224055751793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5850,478,67215,1040232,6865829,439,0.0,402.7101928734783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.7101928734783,0.0,0.0
5851,830,86088,492598,6608293,151,0.0,6556.036751511285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3983.489823528804,0.0,2572.546927982481
5852,1337,59629,716312,7033090,343,0.0,2207.71813893036,0.0,0.0,0.0,658.3143083449659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.4038305853935
5853,76,26105,888069,6376040,1441,0.0,28.305721883202523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.305721883202523,0.0,0.0
5854,500,73200,941643,6494661,413,0.0,225.1076733692368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.1076733692368
5855,1175,50433,392511,6956050,1080,0.0,1641.1056167501092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.1056167501092
5856,2659,64138,434284,6244006,737,1.0,599.6003432682267,0.0,224.1280731045934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.4722701636332
5857,1287,68203,1021049,6765425,903,0.0,2216.084857280787,0.0,0.0,0.0,515.8616356301601,0.0,0.0,0.0,0.0,0.0,0.0,1700.223221650627,0.0,0.0
5858,647,30101,792577,6331009,586,0.0,4297.803026552981,0.0,4297.803026552981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5859,1076,26353,842795,6398139,722,1.0,3319.7343415525124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3319.7343415525124,0.0,0.0
5860,1247,31053,583778,6284923,587,0.0,1548.1449155283835,0.0,0.0,1530.0652389729794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.07967655540425,0.0,0.0
5861,223,70340,906631,6724488,1109,0.0,6392.631575523618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6392.631575523618,0.0,0.0
5862,1085,57482,939994,6896279,629,0.0,728.1888733645708,0.0,728.1888733645708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5863,273,59556,757225,7009128,420,0.0,1601.3134656183367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.3134656183367
5864,20,01019,900737,6531535,695,0.0,1106.532293872732,0.0,1106.532293872732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5865,2376,40261,358229,6297019,4336,0.0,11292.100232008228,0.0,431.2476889701741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7451.417265314381,0.0,3409.435277723672
5866,1048,14707,444476,6899002,179,0.0,3261.5397127210417,0.0,189.28303046917628,0.0,174.62731131615604,0.0,0.0,0.0,0.0,0.0,0.0,2101.267236754723,0.0,796.3621341809865
5867,1637,54054,945226,6824669,607,0.0,1528.1971887749,0.0,0.0,1528.1971887749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5868,4199,83150,925748,6295840,3609,0.0,4785.096219667446,0.0,4225.037862715918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.058356951529,0.0,0.0
5869,1006,18037,640604,6718788,11813,0.0,12607.815812766788,0.0,12607.815812766788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5870,203,57302,991474,6844077,1338,0.0,9607.388482716404,0.0,7450.504221163263,1685.6844776744429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.1997838786971,0.0,0.0
5871,385,52006,839481,6831090,273,0.0,5072.517734898369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.517734898369
5872,1279,85126,403688,6604236,1191,0.0,1868.528326032138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1868.528326032138
5873,3412,62848,674624,7045131,372,0.0,3615.0369974796713,0.0,73.80563626496819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3541.231361214703,0.0,0.0
5874,2196,25381,924788,6692090,617,0.0,3579.0640104476697,0.0,339.2053759301767,0.0,942.8999375585728,0.0,31.78247756081974,0.0,0.0,0.0,0.0,457.78126994908814,0.0,1807.394949449012
5875,1632,56052,281048,6728640,844,0.0,12051.139775705597,0.0,415.4603633859202,0.0,925.7860003242432,0.0,0.0,203.6952668264285,0.0,0.0,0.0,10506.198145169004,0.0,0.0
5876,4156,64065,324856,6260217,1939,1.0,2023.448048995796,0.0,0.0,2023.448048995796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5877,1939,71235,838245,6584598,919,0.0,1223.216913442036,0.0,295.93865983969465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.2782536023412,0.0,0.0
5878,819,47156,467876,6380386,1192,0.0,5992.938060684643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5992.938060684643,0.0,0.0
5879,1050,47016,505538,6340892,1410,0.0,224.67522718351748,0.0,0.0,224.67522718351748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5880,4922,37104,532983,6690680,3587,0.0,14718.581801846398,0.0,3198.480214486921,0.0,1268.7986217102896,0.0,0.0,0.0,0.0,0.0,0.0,7869.505734377744,0.0,2381.797231271444
5881,1326,34089,699851,6253221,861,0.0,3003.371522706638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3003.371522706638,0.0,0.0
5882,7648,44198,357589,6681439,1314,0.0,18130.71784502938,0.0,4148.777619896951,18.305480398649763,6836.297233737174,2216.38958270993,0.0,676.667379571559,360.53780718403937,0.0,0.0,3078.376284330933,0.0,795.3664572001454
5883,1402,56171,298033,6748735,3539,0.0,6551.050293878225,0.0,6526.195444887174,24.854848991050996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5884,704,33161,416399,6461103,427,0.0,4018.723386186185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4018.723386186185,0.0,0.0
5885,2641,56174,260947,6769377,3138,0.0,2204.8743606917888,0.0,2204.8743606917888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5886,244,58115,724480,6637220,1987,0.0,9007.642039940583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8861.653595568954,0.0,145.98844437162992
5887,11204,21617,850863,6695287,490,0.0,6692.48896192264,0.0,0.0,1805.097186404524,1584.2309060623743,0.0,766.5091927480586,0.0,0.0,0.0,0.0,1252.314038881629,0.0,1284.3376378260537
5888,10991,62048,662306,7046239,599,0.0,6256.000290616815,0.0,6158.373442191132,0.0,0.0,0.0,81.94075916738255,0.0,0.0,0.0,0.0,0.0,0.0,15.686089258300438
5889,400,57548,941123,6884702,1014,0.0,1041.8506330881285,0.0,1041.8506330881285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5890,691,57146,929494,6885237,666,0.0,3353.198030255949,0.0,3110.931928745993,242.26610150995575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5891,1917,18003,666567,6677390,1468,0.0,75.29974649388238,0.0,0.0,75.29974649388238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5892,1132,37182,513107,6709026,1781,0.0,939.5065468917522,0.0,939.5065468917522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5893,4891,54498,940649,6851295,430,0.0,6558.465347375373,0.0,152.9108800448139,0.0,2358.661094183973,0.0,205.82465901108824,0.0,611.5144102348982,0.0,0.0,1048.454568418844,0.0,2181.0997354817555
5894,606,21008,811882,6715873,384,0.0,2468.2369697235827,0.0,0.0,0.0,11.899050977486665,0.0,0.0,0.0,0.0,0.0,0.0,2456.337918746096,0.0,0.0
5895,798,67228,1034135,6849485,422,0.0,858.8978229711987,0.0,858.8978229711987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5896,888,36220,579321,6611122,3436,0.0,7049.12289050538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7049.12289050538
5897,467,53117,420441,6763864,1410,0.0,10207.438009896665,0.0,3642.4719658610697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6564.966044035596
5898,277,70102,912116,6693712,747,0.0,6546.654742730664,0.0,6546.654742730664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5899,423,53172,421345,6767078,1040,0.0,15449.241175741736,0.0,0.0,16.751333394062243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15432.489842347672
5900,3003,57724,924918,6913124,767,0.0,2557.591415681185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2557.591415681185,0.0,0.0
5901,1666,86183,519068,6654792,2390,1.0,3155.733952100128,0.0,0.0,0.0,2663.5898699121085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.1440821880191
5902,1105,45280,666297,6732841,2413,0.0,156.2832216652192,0.0,156.2832216652192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5903,857,84116,867737,6353979,910,0.0,168.65673528617236,0.0,0.0,168.65673528617236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5904,592,24398,517603,6503924,2218,0.0,2553.91135137638,0.0,0.0,1653.3796077186134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.5317436577659,0.0,0.0
5905,1821,85002,331141,6630643,2319,1.0,3286.449442636009,0.0,1875.522236770878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1410.9272058651309,0.0,0.0
5906,7582,33013,424513,6424128,722,1.0,13593.594798712798,0.0,1363.0191689925314,694.6536272895357,5821.055070441359,0.0,0.0,0.0,0.0,0.0,0.0,3521.734968639172,0.0,2193.1319633502
5907,828,71550,844821,6601049,1259,0.0,4561.730792029401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4561.730792029401,0.0,0.0
5908,1683,42272,836345,6476304,602,0.0,4350.346160650795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4350.346160650795,0.0,0.0
5909,11702,31561,577636,6285040,689,0.0,26842.798428912087,0.0,8489.7496395591,0.0,2301.4528906391047,0.0,874.6476781791328,0.0,632.3168656877184,0.0,0.0,10526.85296390728,0.0,4017.77839093975
5910,2413,62034,680368,7045348,394,0.0,2292.0160916833256,0.0,1004.9243840046588,0.0,1287.0917076786668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5911,3063,40283,377695,6305897,3265,0.0,7042.948123021856,0.0,3746.550380506676,78.05306037496935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.3992091963216,0.0,2803.9454729438894
5912,215,18002,665587,6617989,1379,0.0,6193.438239360323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2289.0134154574966,0.0,3904.4248239028257
5913,796,17158,402840,6577012,760,0.0,1478.3636171750522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.3636171750522,0.0,0.0
5914,1859,83093,922201,6252487,2467,0.0,13352.081172152351,0.0,5896.80236571749,7455.278806434862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5915,521,40240,428308,6299796,2240,0.0,18.157664677712063,0.0,0.0,18.157664677712063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5916,548,38113,907716,6417870,2063,0.0,5481.402340543156,0.0,5481.402340543156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5917,3894,44113,354213,6729675,5797,0.0,1139.0379085543884,0.0,0.0,0.0,266.7978579758424,0.0,0.0,0.0,0.0,0.0,0.0,872.2400505785461,0.0,0.0
5918,2121,29196,140128,6852755,3033,0.0,5147.363096271645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5147.363096271645,0.0,0.0
5919,1359,38043,899275,6486325,756,0.0,4649.142886893767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4649.142886893767,0.0,0.0
